Rk,School,Conf,W,L,Pts,Opp,MOV,SOS,OSRS,DSRS,SRS,Year
22,Kansas State,Big 12,22,11,71,64.1,6.94,7.53,7.66,6.81,14.47,2012
23,Texas,Big 12,20,14,72.6,66.8,5.88,8.12,8,6,14,2012
24,Purdue,Big Ten,22,13,71.8,66,5.83,8.05,8.62,5.26,13.88,2012
25,Gonzaga,WCC,26,7,73.8,63.2,10.61,3.25,6.89,6.97,13.86,2012
26,California,Pac-12,24,10,71.1,61.9,9.26,4.53,6.47,7.33,13.79,2012
27,Alabama,SEC,21,12,64.7,58.1,6.58,7.18,0.16,13.6,13.76,2012
28,Nevada-Las Vegas,MWC,26,9,76.3,65.9,10.4,4.37,11.33,2.23,13.55,2012
29,Iowa State,Big 12,23,11,73.2,67.2,6,7.32,8.91,4.41,13.32,2012
30,Michigan,Big Ten,24,10,66.3,61.5,4.85,8.98,3.87,9.32,13.19,2012
31,Cincinnati,Big East,26,11,68.2,61.5,6.65,6.28,4.55,8.38,12.93,2012
32,Creighton,MVC,29,6,79.2,69.7,9.51,3.41,13.18,-0.26,12.92,2012
33,Stanford,Pac-12,26,11,71.8,63.2,8.65,3.99,6.49,6.15,12.64,2012
34,Virginia,ACC,22,10,62.5,54.2,8.28,4.23,-3.41,15.92,12.51,2012
35,Connecticut,Big East,20,14,68.7,64.5,4.21,8.07,5.05,7.23,12.27,2012
36,West Virginia,Big East,19,14,71.1,66.5,4.61,7.53,7.72,4.41,12.13,2012
37,NC State,ACC,24,13,72.9,67.6,5.3,6.8,9.17,2.94,12.1,2012
38,Belmont,A-Sun,27,8,80.9,67.5,13.37,-1.22,11.7,0.12,11.81,2012
39,Saint Mary's (CA),WCC,27,6,74.8,62.7,12.09,0.78,6.01,5.25,11.26,2012
40,Brigham Young,WCC,26,9,77.9,67.4,10.54,1.55,10.45,0.8,11.25,2012
41,Notre Dame,Big East,22,12,66.4,61.7,4.71,6.47,2.42,8.76,11.18,2012
42,Arizona,Pac-12,23,12,69,62.7,6.29,4.62,3.89,7.03,10.91,2012
43,Washington,Pac-12,24,11,75.6,70.1,5.51,5.27,9.98,0.8,10.79,2012
44,Miami (FL),ACC,20,13,70.7,66.1,4.58,6.17,5.76,4.99,10.75,2012
45,Minnesota,Big Ten,23,15,67.6,64.8,2.82,7.89,4.8,5.9,10.7,2012
46,UCLA,Pac-12,19,14,68.6,62.5,6.06,5.28,4.15,6.38,10.53,2012
47,Temple,A-10,24,8,75,69.5,5.5,4.94,9.09,1.35,10.44,2012
48,Seton Hall,Big East,21,13,68.4,63.8,4.53,5.7,3.45,6.78,10.23,2012
49,Oregon,Pac-12,24,10,74.3,68.9,5.47,4.72,9.78,0.41,10.19,2012
50,Xavier,A-10,23,13,70.6,67.3,3.36,6.22,5.95,3.64,9.59,2012
51,Cal State Long Beach,Big West,25,9,73.8,64,9.85,0.87,6.44,3.08,9.52,2012
52,Tennessee,SEC,19,15,68.8,65.2,3.59,6.58,3.5,5.99,9.49,2012
53,Pittsburgh,Big East,22,17,69,65.5,3.54,5.89,4.65,4.78,9.43,2012
54,Illinois,Big Ten,17,15,65.6,64.2,1.34,7.99,1.83,7.5,9.33,2012
55,South Florida,Big East,22,14,59.3,56.6,2.69,7.29,-5.08,14.28,9.2,2012
56,Mississippi State,SEC,21,12,72,67.8,4.27,4.86,7.35,1.78,9.13,2012
57,San Diego State,MWC,26,8,71.1,63.7,7.35,3.79,4.59,4.46,9.04,2012
58,Virginia Tech,ACC,16,17,65.1,62.3,2.73,6.21,0.98,7.95,8.93,2012
59,Northwestern,Big Ten,19,14,69.3,68.2,1.03,7.84,6.28,2.59,8.87,2012
60,Oregon State,Pac-12,21,15,78.9,72.7,6.22,3.38,13.37,-4.54,8.84,2012
61,Virginia Commonwealth,CAA,29,7,68,59.8,8.17,0.63,2.74,6.05,8.79,2012
62,Murray State,OVC,31,2,73.1,60.6,12.45,-2.6,3.25,5.49,8.74,2012
63,New Mexico State,WAC,26,10,78.1,68.3,9.81,0.08,9.12,-0.39,8.73,2012
64,Middle Tennessee,Sun Belt (East),27,7,72.3,62.6,9.74,-0.13,3.84,4.85,8.69,2012
65,La Salle,A-10,21,13,72.9,66.1,6.74,1.83,5.92,2.64,8.56,2012
66,Dayton,A-10,20,13,71.8,67.6,4.18,4.3,6.87,1.61,8.48,2012
67,Iona,MAAC,25,8,82.9,72.7,10.18,-1.82,14.07,-5.7,8.36,2012
68,Saint Joseph's,A-10,20,14,71.9,67.9,4,4.25,6.15,2.1,8.25,2012
69,St. Bonaventure,A-10,20,12,70.4,65,5.41,2.84,3.67,4.57,8.25,2012
70,Colorado,Pac-12,24,12,67.5,63,4.44,5.73,2.06,5.85,7.91,2012
71,Villanova,Big East,13,19,70.8,70.6,0.25,7.64,7.96,-0.07,7.89,2012
72,Harvard,Ivy,26,5,65.6,55.6,9.97,-1.56,-1.58,9.42,7.84,2012
73,Southern Mississippi,CUSA,25,9,71.4,65.1,6.29,3.61,5.67,2.12,7.79,2012
74,Massachusetts,A-10,25,12,76.9,72.4,4.51,2.97,10.76,-3.28,7.49,2012
75,Drexel,CAA,29,7,65.3,56.1,9.17,-1.8,-1.71,9.08,7.37,2012
76,South Dakota State,Summit,27,8,76.8,66.5,10.29,-1.87,7,0.34,7.34,2012
77,Clemson,ACC,16,15,64.5,60.6,3.9,3.41,0.2,7.11,7.31,2012
78,Oklahoma,Big 12,15,16,69.1,68.5,0.61,6.67,4.31,2.97,7.28,2012
79,Davidson,Southern (South),25,8,77.9,67.8,10.09,-1.68,8.39,-1.13,7.26,2012
80,Ohio,MAC (East),29,8,70.2,62.5,7.73,0.17,2.7,4.46,7.17,2012
81,Iowa,Big Ten,18,17,73,72.5,0.51,6.53,9.11,-2.06,7.04,2012
82,Oklahoma State,Big 12,15,18,66.9,68.2,-1.21,8.95,4.19,2.82,7.02,2012
83,Marshall,CUSA,21,14,70.6,68.1,2.54,4.94,5.02,1.98,7,2012
84,Northern Iowa,MVC,20,14,65.2,61.9,3.24,4.74,-1.17,8.15,6.99,2012
85,Wyoming,MWC,21,12,62.7,56.2,6.45,1.43,-5.64,12.42,6.79,2012
86,Louisiana State,SEC,18,15,65.4,64.2,1.15,5.51,0.81,5.86,6.66,2012
87,Colorado State,MWC,20,12,70.1,68,2.06,5.23,5.34,1.25,6.58,2012
88,Mississippi,SEC,20,14,66.9,66.2,0.74,5.8,2.62,3.91,6.53,2012
89,Akron,MAC (East),22,12,72.2,65.9,6.32,0.72,4.74,1.59,6.33,2012
90,Illinois State,MVC,21,14,69.7,66,3.69,2.64,3.27,3.06,6.33,2012
91,Washington State,Pac-12,19,18,68.1,65.4,2.7,4.06,2.79,3.39,6.17,2012
92,Missouri State,MVC,16,16,65.9,63,2.97,3.92,0.14,6,6.15,2012
93,Denver,Sun Belt (West),22,9,68.1,60.5,7.61,-1.47,0.08,6.06,6.14,2012
94,Georgia,SEC,15,17,60.9,63,-2.03,7.95,-1.42,7.33,5.92,2012
95,Tulsa,CUSA,17,14,67.5,64.5,2.97,2.85,2.3,3.52,5.82,2012
96,Arkansas,SEC,18,14,71.8,69.7,2.13,3.63,7.24,-1.49,5.76,2012
97,Georgia State,CAA,22,12,67.6,58.9,8.68,-2.99,-1.23,6.91,5.69,2012
98,Texas A&M,Big 12,14,18,61.1,61.5,-0.38,6.54,-3.58,9.15,5.57,2012
99,Rutgers,Big East,14,18,65.5,65.8,-0.34,5.76,1.01,4.41,5.42,2012
100,Cleveland State,Horizon,22,11,66,60.1,5.88,0.12,-0.51,5.78,5.27,2012
101,Oral Roberts,Summit,27,7,72.6,65.8,6.74,-1.5,3.85,1.38,5.24,2012
102,Richmond,A-10,16,16,69,67.2,1.81,2.9,2.26,2.46,4.71,2012
103,Montana,Big Sky,25,7,70,62,7.94,-3.39,-0.72,5.26,4.55,2012
104,Nevada,WAC,28,7,70.3,65.1,5.26,-0.37,1.24,3.31,4.54,2012
105,Central Florida,CUSA,22,11,65.6,63.5,2.12,2.98,-0.53,4.86,4.33,2012
106,Lehigh,Patriot,27,8,75.7,65.4,10.29,-5.14,5.63,-1.37,4.27,2012
107,Providence,Big East,15,17,68.8,69.3,-0.41,4.56,4.94,-0.78,4.16,2012
108,Buffalo,MAC (East),20,11,73,67.4,5.55,0.15,4.5,-0.34,4.15,2012
109,Duquesne,A-10,16,15,72.6,72,0.65,3.96,5.67,-1.58,4.09,2012
110,Old Dominion,CAA,22,14,65.8,62.1,3.72,0.36,-0.61,4.69,4.08,2012
111,UC Santa Barbara,Big West,20,11,73,66.4,6.55,-1.38,4.29,-0.29,4,2012
112,Maryland,ACC,17,15,68.7,70.7,-2.03,5.98,4.47,-0.52,3.95,2012
113,George Mason,CAA,24,9,70.4,64.9,5.48,-1.67,3.14,0.67,3.81,2012
114,Mercer,A-Sun,27,11,68.1,62.8,5.29,-1.44,-0.55,4.3,3.75,2012
115,Penn State,Big Ten,12,20,61.8,65.8,-4.03,7.75,-1.7,5.42,3.72,2012
116,Wagner,NEC,25,6,73.4,64.3,9.1,-5.5,2.58,1.02,3.6,2012
117,Bucknell,Patriot,25,10,68.9,61.3,7.51,-3.08,-0.11,3.68,3.57,2012
118,Boise State,MWC,13,17,68.3,66.3,2.07,3.14,2.11,1.42,3.52,2012
119,Nebraska,Big Ten,12,18,60.9,65.6,-4.73,8.25,-2.57,6.08,3.52,2012
120,Utah State,WAC,21,16,68.9,64.9,4.08,-0.37,-0.22,3.71,3.49,2012
121,Evansville,MVC,16,16,73.5,72.7,0.75,3.56,7.88,-4.42,3.46,2012
122,UT Arlington,Southland (West),24,9,76.9,67.6,9.24,-5.09,6.38,-3.03,3.35,2012
123,UNC Asheville,Big South,24,10,80.7,71.4,9.38,-2.72,7.96,-4.9,3.06,2012
124,Fairfield,MAAC,22,15,65.3,61.1,4.27,-1.34,-3.36,6.29,2.94,2012
125,UTEP,CUSA,15,17,63.2,63.1,0.06,2.85,-2.37,5.28,2.92,2012
126,Butler,Horizon,22,15,63.6,60.7,2.89,1.14,-3.06,5.92,2.86,2012
127,Kent State,MAC (East),21,12,70.4,66,4.36,-0.95,3.03,-0.26,2.77,2012
128,South Carolina,SEC,10,21,61.4,65,-3.61,6.27,-2.32,4.97,2.65,2012
129,St. John's (NY),Big East,13,19,66.5,70.9,-4.34,6.98,2.64,-0.01,2.63,2012
130,UAB,CUSA,15,16,60.5,61.5,-1.03,3.64,-5.33,7.93,2.61,2012
131,Princeton,Ivy,20,12,66.9,62.5,4.44,-1,-0.25,2.83,2.57,2012
132,Auburn,SEC,15,16,62.6,64,-1.32,3.84,-2.46,4.99,2.52,2012
133,Drake,MVC,18,16,67,66.8,0.24,2.96,0.41,2.03,2.44,2012
134,East Carolina,CUSA,15,16,68.9,65.1,3.77,2.53,0.82,1.61,2.42,2012
135,Lamar,Southland (East),23,12,73.5,65.6,7.91,-3.77,3.04,-0.63,2.41,2012
136,Detroit Mercy,Horizon,22,14,72.1,67.6,4.58,-0.01,4.63,-2.23,2.4,2012
137,Loyola Marymount,WCC,21,13,70.6,67.7,2.97,1.17,1.53,0.67,2.2,2012
138,Indiana State,MVC,18,15,64.2,64.9,-0.64,3.08,-1.42,3.5,2.08,2012
139,DePaul,Big East,12,19,74.1,76.7,-2.58,4.57,10.49,-8.5,1.99,2012
140,San Francisco,WCC,20,14,75.4,71,4.41,-0.17,7.22,-5.32,1.9,2012
141,Georgia Tech,ACC,11,20,60.2,62.6,-2.39,4.13,-4.28,6.02,1.74,2012
142,TCU,MWC,18,15,72.2,72.1,0.09,3.44,6.71,-5,1.72,2012
143,Weber State,Big Sky,25,7,77.3,69.1,8.22,-3.65,5.19,-3.68,1.51,2012
144,Manhattan,MAAC,21,13,71.2,65.6,5.59,-4.13,1.77,-0.3,1.46,2012
145,Rice,CUSA,19,16,69.7,66.3,3.31,1.1,1.18,0.24,1.42,2012
146,Bowling Green State,MAC (East),16,16,66.4,63.9,2.47,0.07,-1.33,2.55,1.23,2012
147,Pennsylvania,Ivy,20,13,65,63.8,1.21,-0.1,-2.44,3.56,1.12,2012
148,Charlotte,A-10,13,17,67,68.9,-1.87,2.86,0.3,0.69,0.99,2012
149,Vermont,AEC,24,12,67.1,60.9,6.17,-5.19,-2.16,3.13,0.98,2012
150,Idaho,WAC,19,14,69.6,67.9,1.76,-0.43,-0.29,1.06,0.77,2012
151,Robert Morris,NEC,26,11,68.4,63.5,4.97,-4.3,-2.07,2.74,0.67,2012
152,Valparaiso,Horizon,22,12,68.3,65.4,2.94,0.02,0.69,-0.08,0.61,2012
153,Milwaukee,Horizon,20,14,64.2,62.5,1.68,0.06,-2.66,3.19,0.53,2012
154,Loyola (MD),MAAC,24,9,67.3,64.2,3.09,-2.72,-2.18,2.54,0.37,2012
155,Oakland,Summit,20,16,79.9,78.6,1.22,-0.54,12.2,-11.91,0.29,2012
156,Houston,CUSA,15,15,71.7,71.6,0.17,0.21,3.88,-3.84,0.04,2012
157,North Dakota State,Summit,17,14,73.1,68.4,4.77,-2.5,2.52,-2.5,0.01,2012
158,Tulane,CUSA,15,16,64.6,61.6,2.97,-1.61,-3.03,2.91,-0.12,2012
159,College of Charleston,Southern (South),19,12,70.7,68.3,2.39,-2.54,1.43,-1.58,-0.16,2012
160,South Carolina Upstate,A-Sun,21,13,71.4,68.3,3.09,-1.6,0.68,-0.84,-0.16,2012
161,North Texas,Sun Belt (West),18,14,70.3,65,5.31,-2.56,1.63,-2.01,-0.39,2012
162,East Tennessee State,A-Sun,17,14,67.7,65.1,2.61,-1.78,-3.18,2.77,-0.41,2012
163,Air Force,MWC,13,16,61.6,62,-0.41,2.14,-5.47,5.02,-0.45,2012
164,Stony Brook,AEC,22,10,66.4,59.1,7.28,-6.22,-4.63,4.18,-0.45,2012
165,Southern California,Pac-12,6,26,52.6,59.7,-7.09,6.58,-11.23,10.72,-0.51,2012
166,Cal Poly,Big West,18,15,64.7,60.5,4.18,-3.78,-6.29,5.71,-0.58,2012
167,George Washington,A-10,10,21,62,66.7,-4.77,4.15,-3.69,3.06,-0.63,2012
168,Wake Forest,ACC,13,18,65.5,70.4,-4.94,4.19,1.05,-1.8,-0.75,2012
169,Fresno State,WAC,13,20,65.8,66.1,-0.33,0.77,-2.65,1.74,-0.91,2012
170,Arizona State,Pac-12,10,21,61,66.3,-5.32,4.31,-3.55,2.54,-1.01,2012
171,Cal State Fullerton,Big West,21,10,78,71.1,6.84,-5.32,5.88,-7.06,-1.18,2012
172,Southern Methodist,CUSA,13,19,59.7,60.1,-0.41,1.34,-8.17,6.91,-1.26,2012
173,Long Island University,NEC,25,9,81.4,77.7,3.76,-5.1,11.38,-12.71,-1.34,2012
174,Yale,Ivy,19,10,68.7,64.8,3.9,-2.63,-1.19,-0.18,-1.37,2012
175,Stephen F. Austin,Southland (West),20,12,61.6,54.4,7.16,-5.67,-10.79,9.33,-1.46,2012
176,Delaware,CAA,18,14,68.9,68.4,0.56,-2.18,2.23,-3.84,-1.61,2012
177,Youngstown State,Horizon,16,15,67.6,66,1.55,-1.65,0.41,-2.19,-1.78,2012
178,Western Michigan,MAC (West),14,20,68.6,69.9,-1.26,0.17,1.38,-3.17,-1.8,2012
179,UTSA,Southland (West),18,14,73.1,67.8,5.34,-4.4,2.78,-4.61,-1.83,2012
180,Little Rock,Sun Belt (West),15,16,63.7,64.2,-0.52,0.03,-4.37,2.43,-1.94,2012
181,Quinnipiac,NEC,18,14,71,67.2,3.78,-5.8,-0.25,-1.76,-2.01,2012
182,Miami (OH),MAC (East),9,21,60.7,64.2,-3.53,1.93,-6.35,4.28,-2.07,2012
183,Charleston Southern,Big South,19,12,76.9,72.3,4.55,-4.33,4.41,-6.6,-2.19,2012
184,Green Bay,Horizon,15,15,64.5,66.1,-1.57,1.04,-1.15,-1.17,-2.32,2012
185,Florida Gulf Coast,A-Sun,15,17,72.1,72.1,0,-1.96,2.16,-4.57,-2.41,2012
186,Florida Atlantic,Sun Belt (East),11,19,65.9,68.2,-2.3,0.77,-1.55,-1.03,-2.58,2012
187,Texas Tech,Big 12,8,23,59.5,68.2,-8.71,6.1,-5.36,2.76,-2.61,2012
188,Coastal Carolina,Big South,19,12,72.5,65.9,6.65,-4.56,-1.99,-0.64,-2.64,2012
189,Louisiana Tech,WAC,18,16,69.4,69.3,0.09,-1.19,0.42,-3.08,-2.65,2012
190,Western Kentucky,Sun Belt (East),16,19,64.9,68.1,-3.17,0.51,-1.68,-0.98,-2.66,2012
191,Hawaii,WAC,16,16,73.6,74.6,-0.97,-0.52,5.45,-8.23,-2.79,2012
192,South Alabama,Sun Belt (East),17,12,66.7,67.1,-0.41,-1.98,-1.72,-1.09,-2.81,2012
193,Western Illinois,Summit,18,15,61.5,60.2,1.39,-1.39,-11.4,8.56,-2.84,2012
194,Columbia,Ivy,15,15,65.2,62.1,3.07,-3.18,-4.86,1.96,-2.9,2012
195,Ball State,MAC (West),15,15,63.4,60.7,2.63,-4.45,-5.65,2.72,-2.93,2012
196,Hofstra,CAA,10,22,65.3,67.2,-1.88,-1.1,-2.72,-0.26,-2.98,2012
197,Tennessee State,OVC,20,13,68.2,66.6,1.55,-2.73,-1.45,-1.6,-3.06,2012
198,American,Patriot,20,12,64.3,62.2,2.13,-5.24,-5.69,2.57,-3.12,2012
199,Arkansas State,Sun Belt (West),14,20,64.6,65.9,-1.21,-0.52,-4.78,1.6,-3.18,2012
200,Louisiana,Sun Belt (West),16,16,68.4,67.3,1.06,-2.28,-1.59,-1.66,-3.25,2012
201,Northeastern,CAA,14,17,62.6,65.5,-2.87,-0.4,-3.75,0.47,-3.27,2012
202,Toledo,MAC (West),19,17,69.4,66.3,3.19,-3.64,0.17,-3.52,-3.35,2012
203,North Florida,A-Sun,16,16,67.8,70.8,-3.06,-0.05,-0.4,-3.03,-3.44,2012
204,Southern Illinois,MVC,8,23,62.7,69.2,-6.45,3.12,-2.86,-0.65,-3.51,2012
205,Savannah State,MEAC,21,12,63.3,59.1,4.24,-5.92,-8.21,4.61,-3.59,2012
206,Wofford,Southern (South),19,14,63.9,63.2,0.7,-3.79,-5.98,2.36,-3.62,2012
207,Norfolk State,MEAC,26,10,68.9,67.1,1.83,-5.39,-1.41,-2.27,-3.68,2012
208,Boston University,AEC,16,16,63.9,63.6,0.34,-4.09,-4.91,1.17,-3.74,2012
209,San Diego,WCC,13,18,67.1,70.3,-3.23,0.87,-1.02,-2.74,-3.76,2012
210,Rhode Island,A-10,7,24,68.6,75.5,-6.87,3.1,2.8,-6.58,-3.78,2012
211,Tennessee Tech,OVC,19,14,71.7,71.4,0.24,-3.06,1.61,-5.41,-3.81,2012
212,IUPUI,Summit,14,18,72.5,72.8,-0.31,-1.75,3.25,-7.1,-3.85,2012
213,Eastern Washington,Big Sky,15,17,72.7,71.4,1.31,-3.23,0.35,-4.22,-3.87,2012
214,Albany (NY),AEC,19,15,72.1,69.1,3,-6.92,2.65,-6.57,-3.92,2012
215,Portland State,Big Sky,17,15,76.2,73.3,2.91,-4.07,3.31,-7.35,-4.04,2012
216,Cornell,Ivy,12,16,65.5,67.8,-2.32,-0.98,-1,-3.05,-4.05,2012
217,Wright State,Horizon,13,19,58,61.5,-3.44,0.25,-8.47,4.4,-4.07,2012
218,Seattle,Ind,12,15,76.5,75,1.48,-2.76,5.97,-10.15,-4.18,2012
219,Boston College,ACC,9,22,59.1,68.5,-9.42,4.89,-5.19,0.65,-4.54,2012
220,Lipscomb,A-Sun,13,18,72.3,74.3,-1.97,-1.23,2.26,-6.96,-4.7,2012
221,Austin Peay,OVC,12,20,69.3,72.6,-3.38,-0.66,1.38,-6.24,-4.86,2012
222,Jacksonville State,OVC,15,18,64.9,63.8,1.12,-5.23,-6.43,1.57,-4.86,2012
223,Morehead State,OVC,18,15,62.7,61.2,1.58,-3.83,-8.65,3.66,-4.99,2012
224,Florida International,Sun Belt (East),8,21,63.3,67.3,-3.97,-1.1,-4.22,-0.85,-5.07,2012
225,Central Connecticut State,NEC,13,16,70,70.3,-0.31,-5.05,-0.72,-4.64,-5.36,2012
226,Rider,MAAC,13,19,71.6,74.6,-3,-2.4,2.83,-8.23,-5.4,2012
227,UNC Wilmington,CAA,10,21,64.9,70.6,-5.68,0.18,-2.01,-3.49,-5.5,2012
228,Siena,MAAC,14,17,63.7,66.5,-2.77,-2.94,-5.63,-0.08,-5.71,2012
229,Bradley,MVC,7,25,61.1,70.5,-9.41,3.62,-3.41,-2.38,-5.79,2012
230,James Madison,CAA,12,20,66.1,69.8,-3.75,-2.11,-1.41,-4.46,-5.86,2012
231,High Point,Big South,13,18,71.1,70.2,0.87,-4.13,-0.02,-5.9,-5.92,2012
232,Holy Cross,Patriot,15,14,65,66.8,-1.79,-4.23,-4.01,-2.01,-6.02,2012
233,St. Francis (NY),NEC,15,15,69.5,68.7,0.73,-6.75,-2.47,-3.55,-6.02,2012
234,Furman,Southern (South),15,16,64.7,65.2,-0.52,-3.9,-5.64,-0.4,-6.04,2012
235,Campbell,Big South,17,15,74.1,73.8,0.28,-4.8,1.99,-8.05,-6.06,2012
236,UC Irvine,Big West,12,20,68.1,72.2,-4.06,-1.24,-0.55,-5.52,-6.07,2012
237,North Carolina Central,MEAC,17,15,70.7,63.1,7.59,-6.98,-5.2,-0.92,-6.12,2012
238,Southeast Missouri State,OVC,15,16,70.7,70,0.71,-5.33,-0.35,-5.77,-6.12,2012
239,Southern Utah,Summit,14,17,65.7,67.9,-2.19,-3.18,-5.82,-0.4,-6.22,2012
240,Northern Colorado,Big Sky,9,19,72.4,75.4,-3.07,-2.19,3.02,-9.25,-6.23,2012
241,McNeese State,Southland (East),17,16,66.9,66.2,0.67,-3.76,-4.33,-1.93,-6.26,2012
242,Northwestern State,Southland (East),16,16,70.6,70,0.63,-4.15,-0.72,-5.57,-6.29,2012
243,Utah Valley,GWC,20,13,69.8,66.4,3.48,-7.11,-3.47,-3.06,-6.53,2012
244,Western Carolina,Southern (North),17,18,71.5,70.3,1.26,-3.42,-1.72,-4.86,-6.57,2012
245,Niagara,MAAC,14,19,70.4,74.2,-3.82,-2.86,1.39,-8.06,-6.67,2012
246,Georgia Southern,Southern (South),15,15,66.7,67.8,-1.03,-3.78,-3.54,-3.16,-6.7,2012
247,Central Michigan,MAC (West),11,21,61.9,66.7,-4.81,-1.62,-4.84,-1.91,-6.74,2012
248,Presbyterian,Big South,14,15,65.1,66.1,-1,-4.65,-7.02,0.26,-6.76,2012
249,Santa Clara,WCC,8,22,69.5,74.8,-5.33,0.96,0.87,-7.65,-6.79,2012
250,Sacred Heart,NEC,14,18,71.2,72.5,-1.31,-5.56,0.49,-7.36,-6.87,2012
251,Appalachian State,Southern (North),13,18,68.4,70.2,-1.74,-3.28,-2.65,-4.28,-6.93,2012
252,Chattanooga,Southern (North),11,21,70.6,68.9,1.75,-3.54,-1.69,-5.3,-6.99,2012
253,Cal State Bakersfield,Ind,16,15,68.4,69.5,-1.06,-3.65,-2.07,-5.08,-7.15,2012
254,Lafayette,Patriot,13,18,69.7,72.9,-3.19,-4.01,0.43,-7.64,-7.2,2012
255,Jacksonville,A-Sun,8,22,65,72.4,-7.4,0.1,-2.77,-4.53,-7.3,2012
256,Pepperdine,WCC,10,19,59.3,65.9,-6.62,-0.23,-10.29,2.89,-7.4,2012
257,Elon,Southern (North),15,16,70.2,71.8,-1.65,-3.03,-1.28,-6.13,-7.41,2012
258,Stetson,A-Sun,9,20,72,78.4,-6.41,-0.66,2.95,-10.44,-7.48,2012
259,Troy,Sun Belt (East),10,18,71.3,75.8,-4.5,-0.85,2.91,-10.4,-7.48,2012
260,Fordham,A-10,10,19,62,71.5,-9.55,1.92,-5.2,-2.43,-7.63,2012
261,Winthrop,Big South,12,20,63.6,66,-2.41,-3.47,-8.72,1.08,-7.64,2012
262,San Jose State,WAC,9,22,67.7,72.9,-5.23,-1.19,-2.86,-5,-7.86,2012
263,Portland,WCC,7,24,65.1,76,-10.94,3.82,-1.44,-6.45,-7.88,2012
264,Eastern Michigan,MAC (West),14,18,53.3,58.7,-5.44,-1.68,-14.25,6.34,-7.9,2012
265,Gardner-Webb,Big South,12,20,65.7,66.8,-1.09,-4.82,-7.27,-0.72,-7.99,2012
266,UC Riverside,Big West,14,17,59.4,63,-3.65,-2.22,-10.58,2.57,-8.01,2012
267,Mississippi Valley State,SWAC,21,13,68.6,69,-0.38,-7.65,-1.06,-6.97,-8.03,2012
268,Pacific,Big West,11,19,62.9,67.4,-4.47,-2.61,-7.85,-0.19,-8.04,2012
269,Delaware State,MEAC,15,14,66.1,64.4,1.69,-6.78,-6.49,-1.58,-8.07,2012
270,Marist,MAAC,14,18,68,72.9,-4.91,-3.29,-0.87,-7.33,-8.2,2012
271,Morgan State,MEAC,9,20,66.7,69.6,-2.86,-5.54,-3.54,-4.87,-8.41,2012
272,Loyola (IL),Horizon,7,23,57.2,62.9,-5.67,-1.77,-10.98,2.55,-8.43,2012
273,Eastern Kentucky,OVC,16,16,66.3,66.2,0.19,-5.93,-5.72,-2.75,-8.47,2012
274,Maine,AEC,12,17,68.6,68.3,0.24,-6.54,-2.81,-5.77,-8.57,2012
275,Texas State,Southland (West),13,17,76.4,74.8,1.63,-5.31,3.57,-12.22,-8.66,2012
276,Samford,Southern (North),11,19,66.1,69.7,-3.6,-2.96,-5.08,-3.6,-8.68,2012
277,North Dakota,GWC,17,15,67.3,66.9,0.38,-6.33,-4.7,-4.06,-8.76,2012
278,Purdue-Fort Wayne,Summit,11,19,70,74.7,-4.73,-2.05,-1.26,-7.53,-8.79,2012
279,Kansas City,Summit,10,21,64.5,71.1,-6.65,-1.75,-5.17,-3.65,-8.82,2012
280,Coppin State,MEAC,14,16,73.8,75.2,-1.47,-5.96,3.97,-13.04,-9.07,2012
