Rk,School,Conf,W,L,Pts,Opp,MOV,SOS,OSRS,DSRS,SRS,Year
120,Fordham,MAAC (North),20,13,74.9,70.5,4.48,-2.69,-0.75,2.55,1.8,1990
121,Southern,SWAC,25,6,99.3,84.1,15.19,-9.12,14.47,-12.89,1.59,1990
122,South Florida,Sun Belt,20,11,78.5,75.2,3.29,-1.69,2.01,-0.43,1.57,1990
123,Toledo,MAC,12,16,70.6,71.9,-1.21,2.6,-2.02,3.4,1.38,1990
124,Utah State,Big West,14,16,75.9,78.4,-2.57,5.13,4.38,-3.08,1.3,1990
125,Texas-Rio Grande Valley,ASC,21,9,79.9,73.4,6.53,-3.48,1.43,-0.27,1.16,1990
126,Richmond,CAA,22,10,70,67.9,2.06,-1.14,-3.82,4.75,0.93,1990
127,Boston College,Big East,8,20,72.3,77.6,-5.36,6.25,0.35,0.54,0.89,1990
128,Texas A&M,SWC,14,17,81.2,83,-1.74,2.52,6.58,-5.8,0.78,1990
129,Cleveland State,Mid-Cont,15,13,83.1,80.8,2.32,-0.65,7.75,-6.99,0.75,1990
130,Virginia Tech,Metro,13,18,76.9,80.3,-3.35,4,4.39,-3.87,0.52,1990
131,Appalachian State,Southern,19,11,81.7,76.5,5.27,-4.63,3.77,-3.36,0.41,1990
132,Little Rock,TAAC,20,10,86.9,81,5.83,-5.53,6.79,-6.49,0.3,1990
133,Rice,SWC,11,17,73.2,75.5,-2.25,2.7,-0.82,1.04,0.22,1990
134,San Diego,WCC,16,12,79.1,74.8,4.39,-3.04,0.19,0,0.19,1990
135,Texas Southern,SWAC,19,12,84.8,77.2,7.55,-5.72,2.76,-2.58,0.18,1990
136,Montana,Big Sky,18,11,70.5,63.9,6.59,-4.25,-5.43,5.53,0.09,1990
137,South Alabama,Sun Belt,11,17,78.7,80.5,-1.79,1.83,4.13,-4.09,0.04,1990
138,Robert Morris,NEC,22,8,77,69.3,7.7,-5.92,-1.98,1.99,0.02,1990
139,Washington State,Pac-10,7,22,67.7,71.9,-4.24,7.17,-4.21,4.23,0.02,1990
140,Eastern Washington,Big Sky,18,11,76.1,72.4,3.72,-3.54,1.99,-2,-0.01,1990
141,Arkansas State,ASC,15,13,74.8,72.8,2,-2.13,-1.56,1.43,-0.13,1990
142,Wright State,Ind,21,7,91.1,84.2,6.93,-5.72,11.5,-11.66,-0.16,1990
143,Illinois-Chicago,Mid-Cont,16,12,69,67.2,1.75,-1.09,-5.98,5.23,-0.75,1990
144,American,CAA,20,9,70.1,65.9,4.28,-3.79,-5.97,5.21,-0.76,1990
145,UTSA,TAAC,22,7,90,80.6,9.38,-9.66,10.32,-11.09,-0.78,1990
146,Western Illinois,Mid-Cont,16,13,71.8,70.8,1.07,0.38,-1.54,0.62,-0.93,1990
147,San Diego State,WAC,13,18,64.1,67.6,-3.52,3.44,-6.93,5.92,-1.01,1990
148,Drake,MVC,13,18,72.5,74,-1.55,0.42,-3.33,2.2,-1.13,1990
149,Western Kentucky,Sun Belt,13,17,69.1,71.9,-2.8,2.52,-5.09,3.54,-1.55,1990
150,Virginia Commonwealth,Sun Belt,11,17,66.5,69.3,-2.79,1.98,-7.74,6.12,-1.61,1990
151,Boston University,NAC,18,12,72.3,70.4,1.9,-2.87,-3.43,1.8,-1.63,1990
152,Monmouth,NEC,17,12,67,62.7,4.34,-6.05,-11.59,9.88,-1.71,1990
153,Air Force,WAC,12,20,66.8,69.4,-2.63,3.71,-7.64,5.78,-1.86,1990
154,Marshall,Southern,15,13,76.1,73.6,2.54,-1.79,-2.81,0.94,-1.87,1990
155,Northern Illinois,Ind,17,11,62.5,61.1,1.46,-3.3,-14.13,12.25,-1.89,1990
156,Central Michigan,MAC,13,17,69.4,72.2,-2.77,2.26,-4.39,2.48,-1.91,1990
157,Southern Methodist,SWC,10,18,59,65.4,-6.39,4.41,-16.2,14.22,-1.98,1990
158,Detroit Mercy,MW Coll,10,18,74,78.3,-4.32,2.31,0.78,-2.79,-2.01,1990
159,Bradley,MVC,11,20,72.3,76.5,-4.23,2.49,0.65,-2.8,-2.14,1990
160,Murray State,OVC,21,9,73.9,70.6,3.3,-4.61,-3.29,1.04,-2.25,1990
161,Akron,Ind,16,12,72.1,70.5,1.64,-3.13,-6.5,4.06,-2.44,1990
162,Ohio,MAC,12,16,70.7,73.6,-2.96,1.49,-3.62,0.96,-2.66,1990
163,Coppin State,MEAC,26,7,75.9,66.7,9.24,-10.11,-5.88,3.22,-2.67,1990
164,San Jose State,Big West,8,20,68.9,75.5,-6.61,3.93,-2.99,0.31,-2.67,1990
165,Centenary (LA),TAAC,22,8,95.9,90.4,5.5,-5.49,15.04,-17.83,-2.79,1990
166,Jacksonville,Sun Belt,13,16,76.5,78.9,-2.45,-0.44,-0.19,-2.62,-2.82,1990
167,George Mason,CAA,20,12,74.3,72.5,1.84,-4.04,0.48,-3.62,-3.14,1990
168,Hartford,NAC,17,11,69,65.6,3.39,-6.68,-8.18,4.9,-3.28,1990
169,Delaware,ECC,16,13,72.2,67.9,4.38,-5.68,-4.74,1.34,-3.4,1990
170,Indiana State,MVC,8,20,61.4,67.2,-5.79,3.02,-11.36,7.93,-3.42,1990
171,Butler,MW Coll,6,22,63.1,70.8,-7.75,4.29,-7.89,4.44,-3.46,1990
172,Coastal Carolina,Big South,23,6,77,69.9,7.1,-9.52,-3.04,-0.6,-3.64,1990
173,Siena,MAAC (North),16,13,78.3,79,-0.62,-2.49,3.63,-7.27,-3.64,1990
174,George Washington,A-10,14,17,75.9,78.5,-2.55,-1.62,2.59,-6.24,-3.65,1990
175,Weber State,Big Sky,14,15,66.6,65.6,0.97,-3.83,-10.21,6.54,-3.68,1990
176,Kansas City,Ind,13,15,78,76.7,1.29,-2.35,0.93,-4.64,-3.71,1990
177,Lehigh,ECC,18,12,77.1,73.2,3.9,-5.98,0.25,-3.97,-3.73,1990
178,UC Irvine,Big West,5,23,71.7,80.6,-8.89,5.04,-0.17,-3.69,-3.86,1990
179,Loyola (IL),MW Coll,7,22,65.5,72.6,-7.07,3.06,-7.97,3.96,-4.01,1990
180,Nevada,Big Sky,15,13,77.6,77.1,0.5,-2.9,1.3,-5.38,-4.08,1990
181,Tennessee Tech,OVC,19,9,84.1,79.9,4.18,-5.27,2.23,-6.34,-4.11,1990
182,Northeastern,NAC,16,12,76.3,74.5,1.82,-5.82,0.49,-4.75,-4.26,1990
183,Towson,ECC,18,13,80,78.5,1.45,-4.58,2.13,-6.4,-4.28,1990
184,Marist,NEC,17,11,73.8,68.9,4.89,-8.09,-5.78,1.31,-4.46,1990
185,Texas Tech,SWC,5,22,69.1,74,-4.93,3.74,-7.22,2.71,-4.51,1990
186,Miami (FL),Ind,13,15,71.9,76.1,-4.21,-0.88,-3.01,-2.08,-5.1,1990
187,Georgia Southern,TAAC,17,11,79,75.9,3.14,-8.42,-2.56,-2.72,-5.28,1990
188,Lafayette,ECC,15,13,69.3,69,0.36,-5.41,-7.86,2.49,-5.37,1990
189,Santa Clara,WCC,9,19,66,70.5,-4.54,-0.79,-10.33,4.84,-5.49,1990
190,Western Michigan,MAC,9,18,72.3,76.4,-4.07,0.38,-1.67,-3.83,-5.5,1990
191,VMI,Southern,14,15,77.2,76.7,0.52,-2.36,-1.57,-3.94,-5.51,1990
192,Chattanooga,Southern,14,14,75.9,75.3,0.57,-4.05,-3.92,-1.64,-5.55,1990
193,Eastern Illinois,Mid-Cont,10,18,69.2,74.8,-5.61,0.55,-4.06,-1.58,-5.64,1990
194,Saint Peter's,MAAC (South),14,14,66.3,66.4,-0.14,-4.4,-9.38,3.71,-5.67,1990
195,Duquesne,A-10,7,22,70.2,77.8,-7.55,1.87,-2.2,-3.48,-5.69,1990
196,San Francisco,WCC,8,20,74.3,80.9,-6.57,0.27,-0.74,-5,-5.73,1990
197,Furman,Southern,15,16,76.8,78,-1.26,-1.9,-0.19,-5.63,-5.82,1990
198,Fairleigh Dickinson,NEC,16,13,73.1,71.1,1.93,-7.1,-4.97,-0.99,-5.96,1990
199,Southern Utah,Ind,13,15,87.3,88.2,-0.93,-3.41,8.15,-14.23,-6.08,1990
200,Austin Peay,OVC,10,19,70.6,74.3,-3.69,-1.81,-6.4,0.22,-6.18,1990
201,Montana State,Big Sky,17,12,77.4,75.9,1.52,-5.63,0.55,-6.73,-6.18,1990
202,Yale,Ivy,19,7,67.3,61.1,6.27,-10.34,-12.26,5.63,-6.63,1990
203,Saint Joseph's,A-10,7,21,68.8,77.3,-8.57,1.92,-5.23,-1.42,-6.65,1990
204,Eastern Kentucky,OVC,13,17,67.2,68.1,-0.93,-2.95,-11.31,4.58,-6.73,1990
205,Stetson,TAAC,15,17,80.6,82.6,-2.06,-4.51,-0.96,-5.8,-6.76,1990
206,Tulane,Metro,4,24,72.1,82,-9.89,3.13,-0.09,-6.67,-6.76,1990
207,Middle Tennessee,OVC,12,15,77.3,77.6,-0.33,-4.01,-1.45,-5.36,-6.81,1990
208,East Carolina,CAA,13,18,63.5,65.7,-2.26,-3.87,-12.72,5.78,-6.94,1990
209,Portland,WCC,11,17,71.4,76.6,-5.25,-1.24,-5.54,-1.55,-7.09,1990
210,Mount St. Mary's,NEC,16,12,77.2,78.5,-1.32,-6.61,-1.04,-6.18,-7.21,1990
211,Drexel,ECC,13,15,76.6,76.6,0.04,-7.36,-1.14,-6.23,-7.36,1990
212,Pennsylvania,Ivy,12,14,70.7,71.1,-0.46,-6.97,-3.81,-3.62,-7.43,1990
213,Bucknell,ECC,15,14,77,74.5,2.48,-7.27,-2.28,-5.22,-7.5,1990
214,Hofstra,ECC,13,15,67.4,69.1,-1.71,-5.71,-9.6,2,-7.6,1990
215,McNeese State,Southland,14,13,68.5,69.7,-1.22,-6.39,-12.13,4.37,-7.76,1990
216,Morehead State,OVC,16,13,78.6,77.3,1.24,-8.07,-2.56,-5.32,-7.88,1990
217,UNC Wilmington,CAA,8,20,63.8,66.8,-2.96,-4.5,-10.32,2.38,-7.95,1990
218,The Citadel,Southern,12,16,74.1,77.8,-3.68,-2.63,-2.77,-5.23,-8,1990
219,Saint Francis (PA),NEC,17,11,77.7,77.8,-0.07,-7.94,-1.01,-7.15,-8.16,1990
220,Canisius,MAAC (North),11,18,68.7,72.8,-4.03,-3.43,-7.81,-0.66,-8.47,1990
221,Iona,MAAC (South),13,15,63.1,67.9,-4.82,-4.14,-10.04,1.33,-8.71,1990
222,UNC Asheville,Big South,18,12,77.9,74.8,3.1,-9.32,-2.36,-6.53,-8.89,1990
223,Manhattan,MAAC (South),11,17,68.4,73.2,-4.86,-4.71,-7.1,-2.4,-9.5,1990
224,Florida A&M,MEAC,18,11,77.1,74.8,2.31,-11.73,-4.57,-5.12,-9.69,1990
225,Gonzaga,WCC,8,20,68.1,73,-4.93,-0.87,-11.37,1.62,-9.75,1990
226,Texas State,Southland,13,15,82,82.9,-0.86,-9.1,3.29,-13.17,-9.88,1990
227,Army,MAAC (North),10,19,69.6,74,-4.48,-4.26,-6.82,-3.12,-9.94,1990
228,Fairfield,MAAC (South),10,19,57.7,63.2,-5.55,-4.56,-17.73,7.61,-10.11,1990
229,Western Carolina,Southern,10,18,74.5,78.4,-3.93,-3.01,-6.13,-4.13,-10.26,1990
230,U.S. International,Ind,12,16,97.8,102,-4.18,-2.81,17.12,-27.47,-10.35,1990
231,Maine,NAC,11,17,67.8,72.4,-4.61,-6,-8.35,-2.26,-10.61,1990
232,Sam Houston State,Southland,10,18,77.3,83.4,-6.11,-4.58,-1.07,-9.62,-10.69,1990
233,St. Bonaventure,A-10,8,20,70.3,79.5,-9.29,-1.5,-4.59,-6.2,-10.79,1990
234,Northwestern State,Southland,10,19,78.7,81.2,-2.55,-8.39,-1.88,-9.27,-11.15,1990
235,Navy,CAA,5,23,67.9,74.5,-6.57,-4.66,-6.99,-4.24,-11.24,1990
236,Wagner,NEC,11,17,72.2,72.4,-0.21,-8.74,-6,-5.33,-11.33,1990
237,Boise State,Big Sky,12,15,56.4,62.3,-5.96,-4.6,-19.7,8.33,-11.36,1990
238,Chicago State,Ind,6,22,68.6,78.3,-9.61,0.23,-10.92,-0.63,-11.54,1990
239,UT Arlington,Southland,13,16,64.3,67.6,-3.28,-8.44,-15.98,4.33,-11.65,1990
240,Dartmouth,Ivy,12,14,66,69.9,-3.92,-7.9,-9.91,-1.92,-11.82,1990
241,Niagara,MAAC (North),6,22,68.5,77.3,-8.79,-2.67,-7.57,-4.28,-11.85,1990
242,Vermont,NAC,13,17,70.2,72.5,-2.27,-7.59,-7.86,-4.02,-11.88,1990
243,North Carolina A&T,MEAC,12,17,74.3,75.5,-1.24,-10.32,-9.07,-3.17,-12.25,1990
244,Lamar,ASC,7,21,69.4,80.3,-10.93,-0.74,-5.73,-6.57,-12.3,1990
245,Cornell,Ivy,12,17,69.7,72.1,-2.41,-7.12,-8.36,-4.03,-12.39,1990
246,Delaware State,MEAC,14,14,83.8,85.1,-1.29,-11.15,3.05,-15.49,-12.44,1990
247,Saint Mary's (CA),WCC,7,20,66.7,78.4,-11.74,-0.85,-10.48,-2.11,-12.59,1990
248,Alabama State,SWAC,15,13,91.2,94.5,-3.32,-8.05,8.19,-20.83,-12.65,1990
249,Tennessee State,OVC,7,20,80,86.7,-6.67,-5.39,3.31,-16.04,-12.73,1990
250,Mississippi Valley State,SWAC,11,18,83.4,88.8,-5.31,-6.12,1.25,-14.02,-12.78,1990
251,Valparaiso,Mid-Cont,4,24,65.7,78,-12.32,0.57,-7.38,-5.48,-12.85,1990
252,Jackson State,SWAC,9,19,77.4,81.7,-4.29,-6.89,-6.11,-6.91,-13.01,1990
253,Winthrop,Big South,19,10,72.1,71.8,0.24,-11.84,-9.61,-3.47,-13.08,1990
254,Youngstown State,Ind,8,20,77,83.4,-6.43,-5.07,-1.99,-11.37,-13.36,1990
255,Harvard,Ivy,12,14,77.9,83.4,-5.54,-6.94,3.11,-16.8,-13.69,1990
256,Brown,Ivy,10,16,66.3,69.7,-3.42,-7.84,-11.69,-2.1,-13.79,1990
257,Loyola (MD),MAAC (South),4,24,65.3,73,-7.79,-5.7,-11.24,-2.98,-14.22,1990
258,Northern Arizona,Big Sky,8,20,64.9,75.5,-10.57,-2,-9.74,-4.58,-14.32,1990
259,Campbell,Big South,15,13,69.3,72.2,-2.93,-11.23,-8.5,-5.85,-14.35,1990
260,Grambling,SWAC,9,19,78.9,85.8,-6.86,-6.5,-2.3,-12.05,-14.35,1990
261,Prairie View,SWAC,9,18,76.4,82.6,-6.26,-5.53,-7.24,-7.12,-14.36,1990
262,Hardin-Simmons,TAAC,9,18,75,82.3,-7.26,-4.42,-8.59,-5.8,-14.38,1990
263,Colgate,NAC,8,21,71.7,80.3,-8.55,-6.23,-3.32,-11.19,-14.52,1990
264,Idaho State,Big Sky,6,21,66.9,76.5,-9.63,-3.72,-7.6,-6.91,-14.52,1990
265,Samford,TAAC,6,22,73.4,82.8,-9.43,-4.79,-7.1,-7.5,-14.6,1990
266,William & Mary,CAA,6,22,68.2,78.1,-9.93,-2.32,-6.98,-7.7,-14.68,1990
267,Liberty,Ind,11,17,72.1,74.7,-2.57,-11.27,-8.97,-5.85,-14.82,1990
268,New Hampshire,NAC,5,23,60.8,71.6,-10.82,-4.27,-15.72,0.63,-15.1,1990
269,South Carolina State,MEAC,13,16,77,78.4,-1.38,-11.98,-6.23,-8.91,-15.14,1990
270,North Texas,Southland,5,25,72.5,84.7,-12.13,-3.41,-3.36,-12.19,-15.55,1990
271,Maryland-Baltimore County,Ind,12,16,76.6,81.4,-4.71,-7.38,-4.61,-11.21,-15.82,1990
272,Charleston Southern,Big South,9,19,67.7,71.1,-3.39,-11.54,-11.72,-4.28,-16,1990
273,Rider,ECC,10,18,69,78.5,-9.5,-6.51,-8.43,-7.67,-16.1,1990
274,Bethune-Cookman,MEAC,10,18,77.5,84.7,-7.21,-10.03,-2.72,-13.92,-16.64,1990
275,Davidson,Ind,4,24,63.3,72.9,-9.54,-4.61,-15.32,-1.33,-16.65,1990
276,Radford,Big South,7,22,68.3,76.1,-7.83,-9.65,-10.65,-6.48,-17.13,1990
277,Howard,MEAC,8,19,71.5,78.8,-7.3,-10.59,-12.31,-5.32,-17.62,1990
278,Alcorn State,SWAC,7,22,73.6,87.2,-13.62,-5.13,-8.14,-9.55,-17.69,1990
