Rk,School,Conf,W,L,Pts,Opp,MOV,SOS,OSRS,DSRS,SRS,Year
146,Western Michigan,MAC (West),22,13,67,63.9,3.09,-1.44,-0.51,0.92,0.42,2013
147,Northwestern State,Southland,23,9,80,71.4,8.56,-3.79,8.54,-8.15,0.39,2013
148,Nevada,MWC,12,19,67.5,71.9,-4.42,5.25,2.95,-2.6,0.35,2013
149,UAB,CUSA,16,17,71.4,71.2,0.18,1.52,3.78,-3.52,0.27,2013
150,Robert Morris,NEC,24,11,70.9,65.7,5.14,-4.89,-0.49,0.75,0.25,2013
151,Auburn,SEC,9,23,64.8,68.8,-3.97,4.2,0.52,-0.28,0.23,2013
152,College of Charleston,Southern (South),24,11,65.6,62.2,3.46,-3.83,-2.53,2.73,0.2,2013
153,Vermont,AEC,21,12,63.5,59.2,4.33,-4.45,-5.03,4.92,-0.12,2013
154,UC Irvine,Big West,21,16,69.1,65.4,3.78,-0.97,-1.11,0.96,-0.15,2013
155,Oral Roberts,Southland,20,15,71,66.9,4.09,-3.03,2.17,-2.44,-0.27,2013
156,Houston,CUSA,20,13,78.1,73.3,4.79,-3.77,9.44,-9.74,-0.3,2013
157,Fairfield,MAAC,19,16,60.6,59.2,1.46,-1.99,-7.55,7.03,-0.53,2013
158,Boston University,AEC,17,13,67.8,64.5,3.33,-3.92,0.69,-1.27,-0.58,2013
159,Rhode Island,A-10,8,21,61.6,67.1,-5.55,4.97,-3.31,2.73,-0.58,2013
160,Southern Methodist,CUSA,15,17,64.5,62.7,1.78,-1.34,-3.21,2.62,-0.59,2013
161,San Diego,WCC,16,18,65.1,66.5,-1.32,2.56,-2.25,1.65,-0.6,2013
162,Western Kentucky,Sun Belt (East),20,16,66.9,65.7,1.25,-1.12,-1.51,0.88,-0.63,2013
163,South Carolina,SEC,14,18,66.1,68.9,-2.81,2.14,1.43,-2.1,-0.68,2013
164,Delaware,CAA,19,14,69,68.9,0.03,-0.79,2.63,-3.39,-0.76,2013
165,Cal Poly,Big West,18,14,64.8,63.1,1.69,-0.94,-4.27,3.5,-0.77,2013
166,Southern Illinois,MVC,14,17,63.4,65.1,-1.77,2.26,-3.57,2.73,-0.84,2013
167,Albany (NY),AEC,24,11,64.3,60.7,3.66,-4.51,-3.3,2.45,-0.86,2013
168,Loyola (IL),Horizon,15,16,64.4,62.4,1.97,-2.29,-3.29,2.27,-1.02,2013
169,Drexel,CAA,13,18,63,63.1,-0.1,-0.96,-4.24,3.18,-1.06,2013
170,Tulsa,CUSA,17,16,67.9,68.2,-0.24,0.94,0.25,-1.31,-1.06,2013
171,Montana,Big Sky,25,7,69.9,65.5,4.44,-4.29,-0.87,-0.32,-1.19,2013
172,Rider,MAAC,19,15,63.7,63.3,0.44,-1.63,-3.75,2.56,-1.19,2013
173,Northeastern,CAA,20,13,68.9,68.3,0.58,-1.91,1.08,-2.41,-1.34,2013
174,Army,Patriot,16,15,72.4,68.1,4.29,-4.51,3.82,-5.3,-1.48,2013
175,Cal State Long Beach,Big West,19,14,69.4,71.5,-2.09,1.62,2.43,-3.9,-1.48,2013
176,James Madison,CAA,21,15,65.2,64.6,0.56,-2.22,-3.62,1.96,-1.67,2013
177,Illinois-Chicago,Horizon,18,16,62.8,62.8,0.06,-0.69,-4.12,2.34,-1.79,2013
178,Western Illinois,Summit,22,9,59.5,53.6,5.87,-5.42,-11.97,10.11,-1.87,2013
179,Towson,CAA,18,13,68.5,66.6,1.9,-2.56,0.65,-2.55,-1.89,2013
180,Charleston Southern,Big South (South),19,13,73.8,67,6.78,-5.48,1.43,-3.35,-1.92,2013
181,Buffalo,MAC (East),14,20,66.9,67.3,-0.35,-0.34,-0.69,-1.24,-1.94,2013
182,Manhattan,MAAC,14,18,58.3,59.9,-1.59,-0.36,-9.41,7.46,-1.96,2013
183,Georgia State,CAA,15,16,68.2,66.9,1.26,-2.38,-0.77,-1.24,-2.01,2013
184,Florida International,Sun Belt (East),18,14,69.1,69,0.03,-2.08,1.55,-3.6,-2.05,2013
185,Bryant,NEC,19,12,74,71.4,2.65,-4.71,3.44,-5.51,-2.07,2013
186,Texas Southern,SWAC,17,14,70.3,65.1,5.16,-7.28,-0.19,-1.93,-2.12,2013
187,Youngstown State,Horizon,18,16,71.4,69.3,2.06,-0.8,3.52,-5.65,-2.13,2013
188,Tennessee State,OVC (East),18,15,71.5,69.9,1.58,-1.27,2.06,-4.2,-2.14,2013
189,North Carolina Central,MEAC,22,9,67.1,56.7,10.35,-7.04,-5.22,3,-2.22,2013
190,Idaho,WAC,12,18,68.3,69.3,-0.97,0.29,1.92,-4.15,-2.23,2013
191,Toledo,MAC (West),15,13,68.9,68.3,0.61,-3.03,1.86,-4.28,-2.42,2013
192,Southern,SWAC,23,10,67.4,57.3,10.09,-10.32,-4.83,2.21,-2.62,2013
193,Missouri State,MVC,11,22,59.6,64.7,-5.15,4.65,-6.57,3.76,-2.8,2013
194,South Alabama,Sun Belt (East),17,13,68.7,68,0.67,-2.95,-0.1,-2.78,-2.88,2013
195,Lafayette,Patriot,19,15,69.1,69,0.09,-2.35,0.33,-3.32,-2.99,2013
196,Loyola Marymount,WCC,11,23,64.8,68.8,-4,2.81,-3.61,0.52,-3.1,2013
197,Texas Tech,Big 12,11,20,65.4,72.8,-7.42,4.32,0.81,-3.91,-3.1,2013
198,Gardner-Webb,Big South (South),21,13,65.8,60.8,5,-5.88,-6.4,3.23,-3.17,2013
199,Long Island University,NEC,20,14,78.7,76.1,2.59,-5.78,8.14,-11.33,-3.19,2013
200,Wagner,NEC,19,12,68.9,67.1,1.84,-5.06,-2.7,-0.52,-3.22,2013
201,Columbia,Ivy,12,16,62.4,60.5,1.86,-3.47,-6.52,3.28,-3.24,2013
202,Cal State Fullerton,Big West,14,18,76.6,74.4,2.19,-3.33,6.45,-9.71,-3.27,2013
203,Bowling Green State,MAC (East),13,19,62.8,63.5,-0.72,-1.75,-5.24,1.92,-3.32,2013
204,South Carolina Upstate,A-Sun,16,17,70.2,66.5,3.67,-4.53,-0.77,-2.56,-3.33,2013
205,Hawaii,Big West,17,15,73,72,0.97,-2.54,2.69,-6.06,-3.37,2013
206,Elon,Southern (North),21,12,68.9,65,3.91,-5.16,-2.5,-1.05,-3.55,2013
207,Marshall,CUSA,13,19,69,72.7,-3.72,0.94,1.3,-4.91,-3.61,2013
208,UNC Asheville,Big South (South),16,16,71.8,69.2,2.59,-3.94,1.58,-5.21,-3.63,2013
209,UC Davis,Big West,14,17,71.3,72.2,-0.94,-2.87,2.32,-6.12,-3.8,2013
210,Pepperdine,WCC,12,18,62.8,67.4,-4.6,0.94,-4.28,0.43,-3.85,2013
211,Yale,Ivy,14,17,67.1,66.3,0.74,-0.8,-1.86,-2.08,-3.94,2013
212,William & Mary,CAA,13,17,68.8,68.3,0.53,-3.42,0.59,-4.6,-4.01,2013
213,Cal State Northridge,Big West,14,17,75.3,74.5,0.77,-2.22,4.81,-9,-4.18,2013
214,TCU,Big 12,11,21,55,62.6,-7.53,4.39,-10.71,6.42,-4.28,2013
215,Little Rock,Sun Belt (West),17,15,66.5,66.6,-0.16,-2.21,-2.7,-1.64,-4.34,2013
216,Oakland,Summit,16,17,74.1,75.3,-1.24,-1.61,5.32,-9.7,-4.38,2013
217,Jacksonville State,OVC (East),17,11,66.3,64.9,1.43,-4.28,-4.81,0.34,-4.47,2013
218,Duquesne,A-10,8,22,67.6,75.6,-8.03,3.51,2.27,-6.79,-4.52,2013
219,Mississippi State,SEC,10,22,60.6,69.5,-8.88,4.36,-4.23,-0.29,-4.52,2013
220,UC Santa Barbara,Big West,11,20,64.6,67.4,-2.81,0.1,-4.21,-0.32,-4.53,2013
221,Seattle,WAC,8,22,65.5,68.6,-3.07,-1.08,-1.64,-2.92,-4.56,2013
222,High Point,Big South (North),17,14,71.6,66.2,5.45,-7.23,-2.38,-2.26,-4.64,2013
223,Quinnipiac,NEC,15,16,71.8,71.6,0.16,-4.9,0.16,-4.9,-4.74,2013
224,Louisiana,Sun Belt (West),13,20,70.8,73.1,-2.3,-2.22,2.47,-7.38,-4.9,2013
225,Morehead State,OVC (East),15,18,72.6,73,-0.36,-1.79,1.56,-6.9,-5.34,2013
226,Morgan State,MEAC,17,15,67.6,65.4,2.13,-7.5,-1.46,-3.92,-5.38,2013
227,Savannah State,MEAC,19,15,56.8,55.5,1.29,-4.71,-12.83,7.43,-5.4,2013
228,Southeast Missouri State,OVC (West),17,16,74.1,71.5,2.61,-6.04,1.88,-7.38,-5.49,2013
229,Coastal Carolina,Big South (South),14,15,67,63.4,3.55,-5.18,-5.01,-0.55,-5.56,2013
230,Norfolk State,MEAC,21,12,66.3,65.5,0.79,-6.54,-3.48,-2.28,-5.76,2013
231,Portland,WCC,11,21,61,68.4,-7.44,3.24,-6.64,0.82,-5.82,2013
232,Hartford,AEC,17,14,60.1,61.2,-1.13,-4.7,-9.09,3.26,-5.83,2013
233,Mount St. Mary's,NEC,18,14,69.8,71.5,-1.75,-4.08,-0.51,-5.33,-5.83,2013
234,Florida Atlantic,Sun Belt (East),14,18,65.4,67.6,-2.25,-2.45,-3.48,-2.36,-5.84,2013
235,St. Francis (NY),NEC,12,18,70.3,71.4,-1.17,-4.74,-0.78,-5.12,-5.91,2013
236,Holy Cross,Patriot,12,18,61.1,64.3,-3.17,-2.96,-6.64,0.52,-6.12,2013
237,Stetson,A-Sun,15,16,70.3,71.5,-1.23,-4.13,0.89,-7.02,-6.13,2013
238,Central Michigan,MAC (West),11,20,67.5,71.8,-4.32,-1.22,0.81,-6.96,-6.15,2013
239,Eastern Michigan,MAC (West),16,18,56.6,59.1,-2.5,-1.25,-12.3,6.05,-6.25,2013
240,Brown,Ivy,13,15,62.4,64.3,-1.86,-3.02,-5.93,-0.39,-6.32,2013
241,Marist,MAAC,10,21,66,70.7,-4.71,-1.62,-0.69,-5.63,-6.33,2013
242,North Texas,Sun Belt (West),12,20,66.2,68.8,-2.63,-2.71,-2.79,-3.59,-6.38,2013
243,Texas State,WAC,12,22,70.5,75.2,-4.71,-0.93,4.03,-10.42,-6.39,2013
244,Western Carolina,Southern (North),14,19,69.3,69.7,-0.33,-4.39,-0.69,-5.73,-6.42,2013
245,Sam Houston State,Southland,17,17,63.8,61.2,2.59,-5.19,-9.74,3.26,-6.48,2013
246,UTSA,WAC,10,22,64,69.5,-5.47,-1.01,-3.26,-3.22,-6.48,2013
247,Cal State Bakersfield,Ind,14,16,68,69,-0.97,-2.22,-3.01,-3.48,-6.49,2013
248,Miami (OH),MAC (East),9,22,63,68.6,-5.61,-0.25,-4.01,-2.61,-6.62,2013
249,Ball State,MAC (West),15,15,65.2,68,-2.8,-3.14,-3.15,-3.54,-6.7,2013
250,Wofford,Southern (South),13,19,58.1,59.1,-1,-4.61,-11.71,5,-6.71,2013
251,Fordham,A-10,7,24,64.4,75.9,-11.48,4.6,0.09,-6.97,-6.88,2013
252,North Carolina A&T,MEAC,20,17,62.1,61.9,0.22,-6.29,-7.46,0.53,-6.93,2013
253,Pennsylvania,Ivy,9,22,62.8,68.3,-5.48,-1.47,-4.1,-2.85,-6.95,2013
254,Purdue-Fort Wayne,Summit,16,17,67.1,66,1.06,-5.31,-3.31,-3.68,-6.99,2013
255,North Florida,A-Sun,13,19,66.3,69.8,-3.56,-2.96,-2.21,-4.88,-7.09,2013
256,Cornell,Ivy,13,18,65.8,69.9,-4.13,-2.35,-1.84,-5.42,-7.25,2013
257,Cleveland State,Horizon,14,18,64.1,69.6,-5.47,-0.16,-3.94,-3.39,-7.33,2013
258,South Dakota,Summit,10,20,70.4,73.6,-3.17,-2.93,1.61,-9.12,-7.5,2013
259,Northern Kentucky,A-Sun,11,16,58.6,61,-2.41,-5.15,-11.72,4.17,-7.55,2013
260,Old Dominion,CAA,5,25,64.9,70.9,-6.03,-1.53,-2.68,-4.88,-7.56,2013
261,Northern Colorado,Big Sky,13,18,70.5,70.4,0.1,-5.31,-1.75,-6.01,-7.76,2013
262,Appalachian State,Southern (North),15,16,71.3,71.6,-0.32,-5.74,0.38,-8.26,-7.88,2013
263,Central Connecticut State,NEC,13,17,72.9,77.1,-4.2,-4.03,3.46,-11.68,-8.23,2013
264,New Hampshire,AEC,9,20,60.2,62.7,-2.55,-4.17,-8.85,0.6,-8.24,2013
265,NJIT,GWC,16,13,70.4,64.4,5.97,-9.02,-3.92,-4.42,-8.34,2013
266,American,Patriot,10,20,57.8,63.9,-6.03,-2.52,-9.53,0.98,-8.55,2013
267,Winthrop,Big South (South),14,17,60,61.2,-1.23,-4.39,-10.43,1.86,-8.57,2013
268,North Dakota,Big Sky,16,17,67.3,68,-0.64,-5.46,-3.56,-5.1,-8.66,2013
269,Colgate,Patriot,11,21,63.5,69.7,-6.16,-2.57,-3.68,-5.05,-8.72,2013
270,Troy,Sun Belt (East),12,21,62,66.8,-4.76,-4,-7.16,-1.59,-8.75,2013
271,Eastern Illinois,OVC (West),11,21,60.4,64.2,-3.81,-5.08,-9.31,0.4,-8.92,2013
272,Saint Peter's,MAAC,9,21,59.6,65.7,-6.13,-2.9,-9.43,0.39,-9.04,2013
273,Liberty,Big South (North),15,21,69.1,70,-0.83,-5.78,-2.87,-6.24,-9.11,2013
274,Dartmouth,Ivy,9,19,61.4,65.9,-4.46,-3.16,-7.14,-2.06,-9.2,2013
275,Hampton,MEAC,14,17,62.5,64,-1.52,-7.8,-6.08,-3.24,-9.32,2013
276,UNC Greensboro,Southern (North),9,22,71.7,73.7,-2.06,-5.28,1.22,-10.6,-9.38,2013
277,San Jose State,WAC,9,20,62.1,68.9,-6.79,-0.96,-7.25,-2.17,-9.43,2013
278,Sacramento State,Big Sky,14,15,64.7,65.7,-0.97,-6.88,-8.48,-1.02,-9.5,2013
279,Bethune-Cookman,MEAC,14,20,67.1,68.2,-1.03,-6.41,-4.3,-5.21,-9.51,2013
